LOAN_ID,LOAN_STATUS,LOAN_AMOUNT,LOAN_TERM,INTREST,INSTALLMENT,GRADE,PURPOSE,HOME_OWNERSHIP,ANNUAL_INCOME,AVERAGE_CURRENT_BALANCE,TOTAL_CURRENT_BALANCE,ISSUE_YEAR,STATE,SUBREGION
176070,Fully Paid,18000, 60 months,16.59,443.39,D,Debt_consolidation,,0,0,0,2014,CA,19200
174237,Fully Paid,17225, 36 months,16.59,610.61,D,Debt_consolidation,,0,0,0,2014,IL,East North Central
178603,Fully Paid,18000, 36 months,14.16,616.6,C,Debt_consolidation,,0,0,0,2014,TX,West South Central
178603,Fully Paid,18000, 36 months,14.16,616.6,C,Debt_consolidation,,0,0,0,2014,TX,West South Central
186068,Current,19575, 60 months,18.25,499.75,D,Home_improvement,,0,0,0,2014,NY,Middle Atlantic
98357,Fully Paid,10000, 36 months,18.25,362.78,D,Debt_consolidation,,0,0,0,2014,PA,Middle Atlantic
98357,Fully Paid,10000, 36 months,18.25,362.78,D,Debt_consolidation,,0,0,0,2014,PA,Middle Atlantic
67867,Fully Paid,8000, 36 months,14.16,274.05,C,Debt_consolidation,,0,0,0,2014,IL,East North Central
87864,Charged Off,10000, 36 months,8.9,317.54,A,Credit_card,,0,0,0,2014,IL,East North Central
107909,Fully Paid,10750, 36 months,14.64,370.76,C,Debt_consolidation,Own,25600,644,7082,2014,NC,South Atlantic
151077,Fully Paid,15000, 36 months,11.99,498.15,B,Debt_consolidation,,0,0,0,2014,CA,19200
147693,Fully Paid,15000, 36 months,7.9,469.36,A,Debt_consolidation,,0,0,0,2014,IN,East North Central
147693,Fully Paid,15000, 36 months,7.9,469.36,A,Debt_consolidation,,0,0,0,2014,IN,East North Central
213908,Current,23850, 60 months,18.25,608.89,D,Credit_card,,0,0,0,2014,CA,19200
18622,Fully Paid,4000, 36 months,12.49,133.8,B,Car,,0,0,0,2014,FL,19200
123119,Fully Paid,12000, 36 months,15.31,417.81,C,Debt_consolidation,,0,0,0,2014,MD,19200
247864,Fully Paid,31175, 36 months,19.47,1150.18,D,Small_business,,0,0,0,2014,TX,West South Central
247864,Fully Paid,31175, 36 months,19.47,1150.18,D,Small_business,,0,0,0,2014,TX,West South Central
216416,Charged Off,24000, 36 months,11.99,797.03,B,Debt_consolidation,,0,0,0,2014,AZ,Mountain
165502,Charged Off,16000, 36 months,15.31,557.08,C,Debt_consolidation,,0,0,0,2014,CA,19200
22379,Fully Paid,4500, 36 months,14.16,154.15,C,Debt_consolidation,,0,0,0,2014,OR,Pacific
77545,Fully Paid,9200, 36 months,6.62,282.48,A,Debt_consolidation,,0,0,0,2014,NJ,Middle Atlantic
180020,Fully Paid,18000, 60 months,12.99,409.47,B,Debt_consolidation,,0,0,0,2014,VA,South Atlantic
81789,Fully Paid,10000, 36 months,8.9,317.54,A,Credit_card,,0,0,0,2014,WA,19200
150161,Fully Paid,15000, 36 months,10.99,491.01,B,Credit_card,,0,0,0,2014,TX,West South Central
150161,Fully Paid,15000, 36 months,10.99,491.01,B,Credit_card,,0,0,0,2014,TX,West South Central
82264,Charged Off,10000, 36 months,13.65,340.08,C,Home_improvement,,0,0,0,2014,FL,19200
76290,Current,9000, 36 months,12.99,303.21,B,Debt_consolidation,,0,0,0,2014,FL,19200
211799,Current,22800, 60 months,22.45,635.56,E,Debt_consolidation,,0,0,0,2014,MN,West North Central
211799,Current,22800, 60 months,22.45,635.56,E,Debt_consolidation,,0,0,0,2014,MN,West North Central
180654,Charged Off,18000, 60 months,15.61,434.01,C,Debt_consolidation,,0,0,0,2014,PA,Middle Atlantic
180654,Charged Off,18000, 60 months,15.61,434.01,C,Debt_consolidation,,0,0,0,2014,PA,Middle Atlantic
22378,Fully Paid,4500, 36 months,14.16,154.15,C,Credit_card,,0,0,0,2014,CA,19200
151897,Fully Paid,15000, 36 months,12.99,505.34,B,Debt_consolidation,,0,0,0,2014,CA,19200
1891,Fully Paid,1400, 36 months,13.65,47.62,C,Debt_consolidation,,0,0,0,2014,CA,19200
35604,Current,5300, 36 months,18.92,194.07,D,Debt_consolidation,,0,0,0,2014,CA,19200
193662,Fully Paid,20000, 36 months,12.99,673.79,B,Debt_consolidation,,0,0,0,2014,MN,West North Central
193662,Fully Paid,20000, 36 months,12.99,673.79,B,Debt_consolidation,,0,0,0,2014,MN,West North Central
204199,Current,21000, 36 months,6.03,639.15,A,Credit_card,,0,0,0,2014,OR,Pacific
221196,Fully Paid,24500, 60 months,14.16,572.11,C,Credit_card,,0,0,0,2014,LA,West South Central
37162,Charged Off,5525, 36 months,15.61,193.19,C,Debt_consolidation,Rent,30000,864,6908,2014,TN,East South Central
121871,Fully Paid,12000, 36 months,12.99,404.27,B,Debt_consolidation,,0,0,0,2014,CA,19200
63973,Fully Paid,8000, 36 months,8.9,254.03,A,Debt_consolidation,Rent,84000,5081,81298,2014,NY,Middle Atlantic
187024,Current,20000, 36 months,7.9,625.81,A,Credit_card,,0,0,0,2014,NY,Middle Atlantic
13006,Fully Paid,3200, 36 months,12.99,107.81,B,Debt_consolidation,Mortgage,24000,22065,88261,2014,NC,South Atlantic
114053,Current,11500, 60 months,24.08,331.37,F,Other,,0,0,0,2014,NY,Middle Atlantic
133271,Fully Paid,13000, 36 months,10.99,425.55,B,Credit_card,,0,0,0,2014,NJ,Middle Atlantic
48807,Fully Paid,6400, 36 months,12.69,214.69,C,Debt_consolidation,,0,0,0,2015,IN,East North Central
48807,Fully Paid,6400, 36 months,12.69,214.69,C,Debt_consolidation,,0,0,0,2015,IN,East North Central
54376,Fully Paid,7000, 36 months,12.69,234.82,C,Other,,0,0,0,2015,NY,Middle Atlantic
174668,Fully Paid,17500, 36 months,6.92,539.71,A,Debt_consolidation,,0,0,0,2015,OK,West South Central
191367,Fully Paid,20000, 36 months,9.99,645.25,B,Debt_consolidation,,0,0,0,2015,TX,West South Central
191367,Fully Paid,20000, 36 months,9.99,645.25,B,Debt_consolidation,,0,0,0,2015,TX,West South Central
202506,Fully Paid,20125, 60 months,19.52,527.83,E,Debt_consolidation,,0,0,0,2015,GA,19200
5536,Fully Paid,2075, 36 months,13.99,70.91,C,Home_improvement,,0,0,0,2015,NY,Middle Atlantic
66811,Fully Paid,8000, 36 months,12.69,268.36,C,Debt_consolidation,,0,0,0,2015,MD,19200
127377,Fully Paid,12000, 60 months,16.55,295.34,D,Credit_card,,0,0,0,2015,MN,West North Central
127377,Fully Paid,12000, 60 months,16.55,295.34,D,Credit_card,,0,0,0,2015,MN,West North Central
12605,Fully Paid,3125, 36 months,7.89,97.77,A,Credit_card,,0,0,0,2015,TX,West South Central
12605,Fully Paid,3125, 36 months,7.89,97.77,A,Credit_card,,0,0,0,2015,TX,West South Central
90668,Fully Paid,10000, 36 months,10.99,327.34,B,Debt_consolidation,,0,0,0,2015,CA,19200
101776,Fully Paid,10000, 60 months,14.65,236.07,C,Home_improvement,,0,0,0,2015,CO,Mountain
159357,Charged Off,15125, 60 months,25.8,451.07,G,Debt_consolidation,,0,0,0,2015,NY,Middle Atlantic
100339,Current,10000, 60 months,11.53,220.08,B,Debt_consolidation,,0,0,0,2015,TX,West South Central
100339,Current,10000, 60 months,11.53,220.08,B,Debt_consolidation,,0,0,0,2015,TX,West South Central
139924,Fully Paid,14000, 60 months,9.99,297.39,B,Debt_consolidation,,0,0,0,2015,RI,New England
139924,Fully Paid,14000, 60 months,9.99,297.39,B,Debt_consolidation,,0,0,0,2015,RI,New England
212025,Fully Paid,22950, 36 months,18.84,839.41,E,Debt_consolidation,,0,0,0,2015,NJ,Middle Atlantic
251691,Fully Paid,33600, 60 months,9.99,713.74,B,Credit_card,,0,0,0,2015,GA,19200
25488,Fully Paid,5000, 36 months,6.39,153,A,Debt_consolidation,,0,0,0,2015,GA,19200
39640,Fully Paid,6000, 36 months,6.92,185.05,A,Credit_card,,0,0,0,2015,IL,East North Central
61015,Charged Off,7800, 36 months,17.86,281.45,D,Debt_consolidation,Mortgage,63050,27102,162614,2015,NY,Middle Atlantic
180258,Charged Off,18000, 60 months,13.99,418.74,C,Debt_consolidation,Rent,56000,9192,36766,2015,CA,19200
48739,Fully Paid,6400, 36 months,11.53,211.14,B,Other,,0,0,0,2015,TX,West South Central
48739,Fully Paid,6400, 36 months,11.53,211.14,B,Other,,0,0,0,2015,TX,West South Central
205299,Fully Paid,21000, 36 months,14.65,724.38,C,Credit_card,,0,0,0,2015,NC,South Atlantic
7418,Fully Paid,2500, 36 months,12.69,83.87,C,Debt_consolidation,Rent,52000,9912,148681,2015,NY,Middle Atlantic
8695,Fully Paid,2825, 36 months,6.39,86.45,A,Credit_card,,0,0,0,2015,MA,New England
136308,Fully Paid,13500, 60 months,13.33,309.46,C,Credit_card,,0,0,0,2015,TX,West South Central
136308,Fully Paid,13500, 60 months,13.33,309.46,C,Credit_card,,0,0,0,2015,TX,West South Central
221504,Fully Paid,24800, 60 months,12.29,555.31,C,Debt_consolidation,,0,0,0,2015,FL,19200
213661,Charged Off,23625, 36 months,12.29,787.97,C,Debt_consolidation,Own,275000,7101,127826,2015,TX,West South Central
213661,Charged Off,23625, 36 months,12.29,787.97,C,Debt_consolidation,Own,275000,7101,127826,2015,TX,West South Central
97673,Charged Off,10000, 36 months,16.99,356.48,D,Debt_consolidation,,0,0,0,2015,PA,Middle Atlantic
97673,Charged Off,10000, 36 months,16.99,356.48,D,Debt_consolidation,,0,0,0,2015,PA,Middle Atlantic
132480,Fully Paid,13000, 36 months,5.93,395.08,A,Home_improvement,,0,0,0,2015,TX,West South Central
132480,Fully Paid,13000, 36 months,5.93,395.08,A,Home_improvement,,0,0,0,2015,TX,West South Central
147617,Charged Off,15000, 36 months,7.89,469.29,A,Debt_consolidation,,0,0,0,2015,MA,New England
238252,Fully Paid,28775, 36 months,12.29,959.74,C,Credit_card,,0,0,0,2015,MN,West North Central
238252,Fully Paid,28775, 36 months,12.29,959.74,C,Credit_card,,0,0,0,2015,MN,West North Central
20304,Fully Paid,4025, 36 months,11.53,132.79,B,Debt_consolidation,,0,0,0,2015,PA,Middle Atlantic
20304,Fully Paid,4025, 36 months,11.53,132.79,B,Debt_consolidation,,0,0,0,2015,PA,Middle Atlantic
36109,Fully Paid,5425, 36 months,13.99,185.39,C,Debt_consolidation,,0,0,0,2015,CO,Mountain
215321,Charged Off,24000, 36 months,7.89,750.86,A,Credit_card,Rent,102500,2848,34170,2015,IL,East North Central
251244,Current,33000, 60 months,12.29,738.92,C,Debt_consolidation,,0,0,0,2015,OR,Pacific
67254,Fully Paid,8000, 36 months,13.33,270.83,C,Debt_consolidation,,0,0,0,2015,MI,East North Central
214680,Fully Paid,24000, 36 months,5.93,729.37,A,Credit_card,,0,0,0,2015,AL,East South Central
214680,Fully Paid,24000, 36 months,5.93,729.37,A,Credit_card,,0,0,0,2015,AL,East South Central
143612,Fully Paid,14500, 60 months,11.53,319.12,B,Debt_consolidation,,0,0,0,2015,IN,East North Central
143612,Fully Paid,14500, 60 months,11.53,319.12,B,Debt_consolidation,,0,0,0,2015,IN,East North Central
44028,Charged Off,6000, 36 months,12.69,201.27,C,Credit_card,,0,0,0,2015,WV,South Atlantic
160152,Fully Paid,15500, 36 months,9.99,500.07,B,Debt_consolidation,,0,0,0,2015,CA,19200
154582,Fully Paid,15000, 60 months,8.18,305.44,B,Debt_consolidation,,0,0,0,2015,NC,South Atlantic
184400,Fully Paid,19125, 36 months,17.86,690.08,D,Debt_consolidation,,0,0,0,2015,NC,South Atlantic
193169,Fully Paid,20000, 36 months,12.29,667.06,C,Home_improvement,,0,0,0,2015,PA,Middle Atlantic
193169,Fully Paid,20000, 36 months,12.29,667.06,C,Home_improvement,,0,0,0,2015,PA,Middle Atlantic
219135,Current,24000, 60 months,14.65,566.56,C,Credit_card,,0,0,0,2015,TX,West South Central
219135,Current,24000, 60 months,14.65,566.56,C,Credit_card,,0,0,0,2015,TX,West South Central
67661,Fully Paid,8000, 36 months,13.99,273.39,C,Debt_consolidation,,0,0,0,2015,WA,19200
29854,Fully Paid,5000, 36 months,11.55,165,B,Debt_consolidation,,0,0,0,2013,NY,Middle Atlantic
33781,Fully Paid,5000, 36 months,18.49,182,D,Debt_consolidation,,0,0,0,2013,CA,19200
48542,Fully Paid,6400, 36 months,8.9,203.23,A,Home_improvement,,0,0,0,2013,OH,East North Central
82245,Fully Paid,10000, 36 months,13.11,337.47,B,Car,,0,0,0,2012,WA,19200
89330,Fully Paid,10000, 36 months,10.16,323.43,B,Debt_consolidation,,0,0,0,2012,CA,19200
112305,Fully Paid,11200, 36 months,14.09,383.28,B,Credit_card,,0,0,0,2012,NJ,Middle Atlantic
141397,Fully Paid,14100, 36 months,10.16,456.03,B,Debt_consolidation,Mortgage,40000,2135,23489,2013,FL,19200
153942,Charged Off,15000, 36 months,18.49,545.99,D,Debt_consolidation,,0,0,0,2013,TX,West South Central
153942,Charged Off,15000, 36 months,18.49,545.99,D,Debt_consolidation,,0,0,0,2013,TX,West South Central
169315,Charged Off,16000, 60 months,21.6,438.28,E,Home_improvement,Mortgage,150000,22025,198221,2013,PA,Middle Atlantic
169315,Charged Off,16000, 60 months,21.6,438.28,E,Home_improvement,Mortgage,150000,22025,198221,2013,PA,Middle Atlantic
256795,Fully Paid,35000, 36 months,15.8,1227.05,C,Debt_consolidation,,0,0,0,2013,CA,19200
17236,Fully Paid,4000, 36 months,7.62,124.65,A,Debt_consolidation,,0,0,0,2012,OR,Pacific
55166,Fully Paid,7000, 36 months,15.31,243.73,C,Credit_card,,0,0,0,2013,IL,East North Central
56302,Fully Paid,7200, 36 months,6.03,219.14,A,Debt_consolidation,,0,0,0,2012,AZ,Mountain
92841,Fully Paid,10000, 36 months,12.12,332.72,B,Debt_consolidation,,0,0,0,2012,CT,New England
125085,Fully Paid,12000, 60 months,11.67,264.94,B,Debt_consolidation,,0,0,0,2014,OR,Pacific
127304,Fully Paid,12000, 60 months,16.29,293.67,C,Debt_consolidation,,0,0,0,2013,TX,West South Central
127304,Fully Paid,12000, 60 months,16.29,293.67,C,Debt_consolidation,,0,0,0,2013,TX,West South Central
171935,Charged Off,16950, 60 months,15.22,405.2,C,Debt_consolidation,,0,0,0,2013,IN,East North Central
171935,Charged Off,16950, 60 months,15.22,405.2,C,Debt_consolidation,,0,0,0,2013,IN,East North Central
175949,Current,18000, 36 months,6.49,551.61,A,Home_improvement,,0,0,0,2014,NC,South Atlantic
261489,Charged Off,35000, 60 months,21.15,949.83,E,Debt_consolidation,,0,0,0,2013,TX,West South Central
261489,Charged Off,35000, 60 months,21.15,949.83,E,Debt_consolidation,,0,0,0,2013,TX,West South Central
898,Fully Paid,1000, 36 months,17.77,36.04,D,Other,,0,0,0,2012,CA,19200
39477,Fully Paid,6000, 36 months,6.49,183.87,A,Debt_consolidation,Own,35000,1088,5440,2014,CA,19200
139582,Fully Paid,14000, 36 months,17.56,503.05,D,Wedding,,0,0,0,2013,NY,Middle Atlantic
141885,Fully Paid,14400, 36 months,12.35,480.7,B,Credit_card,,0,0,0,2013,AL,East South Central
141885,Fully Paid,14400, 36 months,12.35,480.7,B,Credit_card,,0,0,0,2013,AL,East South Central
244301,Current,30000, 60 months,11.99,667.19,B,Debt_consolidation,,0,0,0,2014,IL,East North Central
43674,Fully Paid,6000, 36 months,12.12,199.63,B,Debt_consolidation,,0,0,0,2013,VA,South Atlantic
76342,Fully Paid,9000, 36 months,13.11,303.73,B,Wedding,,0,0,0,2012,CA,19200
80851,Fully Paid,9750, 36 months,10.64,317.55,B,Debt_consolidation,,0,0,0,2013,FL,19200
170438,Fully Paid,16500, 36 months,14.09,564.66,B,Debt_consolidation,,0,0,0,2012,KS,West North Central
214715,Current,24000, 36 months,6.03,730.46,A,Credit_card,,0,0,0,2014,MD,19200
222057,Fully Paid,25000, 36 months,12.35,834.55,B,Debt_consolidation,,0,0,0,2013,IL,East North Central
234133,Fully Paid,27575, 36 months,13.11,930.58,B,Debt_consolidation,,0,0,0,2012,NY,Middle Atlantic
34622,Fully Paid,5050, 36 months,17.77,181.99,D,Moving,,0,0,0,2013,NY,Middle Atlantic
72948,Fully Paid,8500, 36 months,17.77,306.32,D,Home_improvement,,0,0,0,2013,SC,South Atlantic
72948,Fully Paid,8500, 36 months,17.77,306.32,D,Home_improvement,,0,0,0,2013,SC,19200
78490,Fully Paid,9500, 36 months,13.68,323.22,C,Debt_consolidation,,0,0,0,2013,MT,19200
93261,Fully Paid,10000, 36 months,12.49,334.49,B,Debt_consolidation,,0,0,0,2014,TX,West South Central
93261,Fully Paid,10000, 36 months,12.49,334.49,B,Debt_consolidation,,0,0,0,2014,TX,West South Central
105340,Fully Paid,10400, 36 months,6.62,319.32,A,Car,,0,0,0,2012,CA,19200
210533,Charged Off,22000, 60 months,23.63,628.18,F,Debt_consolidation,,0,0,0,2013,UT,19200
247438,Charged Off,30750, 60 months,21.7,844.05,E,Debt_consolidation,,0,0,0,2013,TN,East South Central
251287,Fully Paid,33000, 60 months,14.31,773.17,C,Debt_consolidation,,0,0,0,2014,MD,19200
5661,Fully Paid,2100, 36 months,18.75,76.72,D,Vacation,,0,0,0,2013,WA,19200
10611,Fully Paid,3000, 36 months,12.35,100.15,B,Credit_card,,0,0,0,2013,CA,19200
92857,Fully Paid,10000, 36 months,12.12,332.72,B,Debt_consolidation,,0,0,0,2012,MA,New England
97319,Fully Paid,10000, 36 months,16.29,353.01,C,Debt_consolidation,,0,0,0,2013,VA,South Atlantic
97330,Fully Paid,10000, 36 months,16.29,353.01,C,Debt_consolidation,,0,0,0,2012,CA,19200
105292,Fully Paid,10375, 36 months,18.49,377.64,D,Debt_consolidation,,0,0,0,2013,MD,19200
151316,Fully Paid,15000, 36 months,12.12,499.08,B,Debt_consolidation,,0,0,0,2013,FL,19200
162009,Fully Paid,16000, 36 months,6.03,486.97,A,Debt_consolidation,,0,0,0,2013,NJ,Middle Atlantic
169654,Fully Paid,16050, 60 months,18.49,411.86,D,Debt_consolidation,,0,0,0,2012,AZ,Mountain
184778,Fully Paid,19200, 36 months,9.71,616.92,B,Debt_consolidation,,0,0,0,2013,MA,New England
50840,Fully Paid,6625, 36 months,14.33,227.5,C,Debt_consolidation,,0,0,0,2013,CA,19200
54122,Fully Paid,7000, 36 months,11.99,232.47,B,Debt_consolidation,,0,0,0,2013,NY,Middle Atlantic
73905,Fully Paid,8875, 36 months,7.69,276.85,A,Credit_card,,0,0,0,2014,CA,19200
97443,Fully Paid,10000, 36 months,16.49,354,D,Debt_consolidation,,0,0,0,2014,FL,19200
167914,Fully Paid,16000, 60 months,14.49,376.37,C,Debt_consolidation,,0,0,0,2014,CA,19200
170620,Current,16500, 60 months,20.8,444.53,E,Debt_consolidation,,0,0,0,2013,OK,West South Central
182238,Fully Paid,18400, 36 months,10.64,599.27,B,Debt_consolidation,,0,0,0,2013,CO,Mountain
195598,Fully Paid,20000, 36 months,18.49,727.98,D,Debt_consolidation,,0,0,0,2013,VA,South Atlantic
207068,Fully Paid,21100, 36 months,10.64,687.2,B,Debt_consolidation,,0,0,0,2013,OR,Pacific
242773,Charged Off,30000, 36 months,17.14,1071.68,D,Home_improvement,,0,0,0,2014,AR,West South Central
242773,Charged Off,30000, 36 months,17.14,1071.68,D,Home_improvement,,0,0,0,2014,AR,West South Central
56488,Fully Paid,7200, 36 months,7.9,225.29,A,Debt_consolidation,,0,0,0,2012,FL,19200
82222,Fully Paid,10000, 36 months,12.12,332.72,B,Debt_consolidation,,0,0,0,2013,CA,19200
106500,Current,10500, 60 months,15.22,251.01,C,Debt_consolidation,,0,0,0,2013,PA,Middle Atlantic
106500,Current,10500, 60 months,15.22,251.01,C,Debt_consolidation,,0,0,0,2013,PA,Middle Atlantic
234606,Current,28000, 60 months,14.33,656.32,C,Debt_consolidation,,0,0,0,2013,GA,19200
15993,Current,3600, 60 months,24.08,103.74,F,Other,,0,0,0,2013,CA,19200
42838,Fully Paid,6000, 36 months,11.14,196.84,B,Credit_card,,0,0,0,2012,IL,East North Central
46130,Fully Paid,6000, 36 months,17.27,214.73,C,Debt_consolidation,,0,0,0,2013,MN,West North Central
46130,Fully Paid,6000, 36 months,17.27,214.73,C,Debt_consolidation,,0,0,0,2013,MN,West North Central
67577,Fully Paid,8000, 36 months,13.68,272.18,C,Credit_card,Own,26400,1185,15408,2013,OH,East North Central
70418,Fully Paid,8325, 36 months,13.05,280.71,B,Credit_card,,0,0,0,2013,RI,New England
70418,Fully Paid,8325, 36 months,13.05,280.71,B,Credit_card,,0,0,0,2013,RI,New England
113797,Fully Paid,11500, 36 months,13.05,387.76,B,Debt_consolidation,,0,0,0,2013,AR,West South Central
113797,Fully Paid,11500, 36 months,13.05,387.76,B,Debt_consolidation,,0,0,0,2013,AR,West South Central
113829,Fully Paid,11500, 36 months,14.33,394.89,C,Debt_consolidation,,0,0,0,2012,TX,West South Central
113829,Fully Paid,11500, 36 months,14.33,394.89,C,Debt_consolidation,,0,0,0,2012,TX,West South Central
120464,Charged Off,12000, 36 months,11.14,393.67,B,Debt_consolidation,,0,0,0,2013,CO,Mountain
163226,Fully Paid,16000, 36 months,7.9,500.65,A,Debt_consolidation,,0,0,0,2013,WA,19200
196545,Fully Paid,20000, 60 months,9.17,416.82,B,Debt_consolidation,,0,0,0,2014,PA,Middle Atlantic
196545,Fully Paid,20000, 60 months,9.17,416.82,B,Debt_consolidation,,0,0,0,2014,PA,Middle Atlantic
220730,Current,24075, 60 months,17.14,600.14,D,Credit_card,,0,0,0,2014,OR,Pacific
238887,Fully Paid,29100, 60 months,16.29,712.15,C,Debt_consolidation,,0,0,0,2013,NY,Middle Atlantic
7699,Fully Paid,2500, 36 months,15.8,87.65,C,Credit_card,Rent,8376,1227,3681,2012,GA,19200
17584,Fully Paid,4000, 36 months,8.9,127.02,A,Credit_card,,0,0,0,2013,CA,19200
39466,Current,6000, 36 months,6.49,183.87,A,Medical,,0,0,0,2014,NJ,Middle Atlantic
51303,Charged Off,6800, 36 months,18.85,248.75,D,Other,,0,0,0,2013,CA,19200
58239,Fully Paid,7400, 36 months,20.8,278.04,E,Credit_card,,0,0,0,2013,FL,19200
96905,Fully Paid,10000, 36 months,15.88,350.98,C,Debt_consolidation,,0,0,0,2013,OH,East North Central
112142,Fully Paid,11200, 36 months,11.44,369.02,B,Medical,,0,0,0,2014,TX,West South Central
112142,Fully Paid,11200, 36 months,11.44,369.02,B,Medical,,0,0,0,2014,TX,West South Central
113400,Current,11400, 60 months,11.99,253.53,B,Other,,0,0,0,2014,GA,19200
123219,Fully Paid,12000, 36 months,15.8,420.71,C,Credit_card,,0,0,0,2012,NH,New England
123219,Fully Paid,12000, 36 months,15.8,420.71,C,Credit_card,,0,0,0,2012,NH,New England
193230,Fully Paid,20000, 36 months,12.35,667.64,B,Debt_consolidation,,0,0,0,2013,MA,New England
216968,Fully Paid,24000, 36 months,15.88,842.35,C,Debt_consolidation,,0,0,0,2013,CA,19200
39875,Fully Paid,6000, 36 months,7.12,185.6,A,Debt_consolidation,,0,0,0,2014,NC,South Atlantic
50863,Fully Paid,6625, 36 months,19.52,244.6,D,Home_improvement,,0,0,0,2013,TX,West South Central
50863,Fully Paid,6625, 36 months,19.52,244.6,D,Home_improvement,,0,0,0,2013,TX,West South Central
